-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0,0,1
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0,0,1
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
0,0,1
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0,0,1
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
0,0,1
-0.4714,0.8165,-0.33333
0,0,1
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0,0,1
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
0,0,1
0.94281,0,-0.33333
0,0,1
-0.4714,-0.8165,-0.33333
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
-0.4714,-0.8165,-0.33333
-0.4714,0.8165,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,-0.8165,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
0.94281,0,-0.33333
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
0,0,1
-0.4714,0.8165,-0.33333
0.94281,0,-0.33333
